Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,11,22,6,50,0.10297482841201129,0.068563346684888116,0.99434729895587937,0.9966919903993311,2018-05-26 16:51:13.789367,2018-05-26 17:05:53.191302
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,12,24,6,50,0.089525530490000074,0.067605451452313392,0.99545885956733449,0.99749697027750073,2018-05-26 16:51:13.789367,2018-05-26 17:07:18.313311
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,13,26,6,50,0.10098071430517189,0.073418627338076664,0.99490410446430655,0.99717158129703232,2018-05-26 16:51:13.789367,2018-05-26 17:08:42.089122
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,14,28,6,50,0.10150978556289411,0.088042904234034741,0.99532235501710287,0.99703153480788276,2018-05-26 16:51:13.789367,2018-05-26 17:10:05.570818
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,15,30,6,50,0.10331029627132877,0.077571222220909578,0.99554077778723293,0.9968134546826255,2018-05-26 16:51:13.789367,2018-05-26 17:11:29.319041
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,16,32,6,50,0.10137055306894405,0.092679423413848383,0.99505888416752553,0.99633530306582863,2018-05-26 16:51:13.789367,2018-05-26 17:12:54.474058
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,17,34,6,50,0.12193713792664643,0.091111091217597931,0.99494855224588308,0.99699292201252976,2018-05-26 16:51:13.789367,2018-05-26 17:14:19.436076
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,18,36,6,50,0.12652438321136353,0.11590706224847283,0.99441759377686267,0.99636162680514562,2018-05-26 16:51:13.789367,2018-05-26 17:15:38.743680
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,19,38,6,50,0.13614354833544454,0.11582100059416718,0.99451169023219954,0.99564431003272114,2018-05-26 16:51:13.789367,2018-05-26 17:16:59.010823
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,20,40,6,50,0.13434427520924266,0.11020897368103802,0.99512811099946519,0.99603747844945212,2018-05-26 16:51:13.789367,2018-05-26 17:18:20.199941
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,21,42,6,50,0.14398294783213514,0.1282581927300144,0.99429752972228425,0.99473396258291802,2018-05-26 16:51:13.789367,2018-05-26 17:19:43.220546
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,22,44,6,50,0.15395208091067053,0.13423591203475632,0.99398050476518751,0.99538020417529638,2018-05-26 16:51:13.789367,2018-05-26 17:21:07.293377
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,23,46,6,50,0.14613327897191247,0.14515459393311503,0.99457690471398053,0.99508500374936748,2018-05-26 16:51:13.789367,2018-05-26 17:22:30.355617
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,24,48,6,50,0.14733350905013232,0.13719749714512636,0.99444083218848756,0.99490140562231011,2018-05-26 16:51:13.789367,2018-05-26 17:23:51.267523
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,25,50,6,50,0.15938634381826744,0.14424746357283613,0.99373187773292204,0.99439049722060191,2018-05-26 16:51:13.789367,2018-05-26 17:25:12.916581
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,26,52,6,50,0.16026182717687359,0.1537869027068676,0.99460517733647669,0.99513616509759173,2018-05-26 16:51:13.789367,2018-05-26 17:26:35.020931
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,27,54,6,50,0.16880444047492227,0.17377354437627221,0.99369246781728537,0.99366428035742371,2018-05-26 16:51:13.789367,2018-05-26 17:27:57.591524
